Iteration Step: -1
-221.992905 608.655029 -722.674988 
79.639214 53.350327 -530.170227 
Iteration Step: 160
-393.591461 29.635822 1028.581299 
596.322876 -1974.135376 1308.001343 
476.645844 274.157715 1080.408691 
-235.569275 428.092926 340.728119 
192.162781 345.991028 -199.271301 
338.403290 190.018738 -259.473083 
-421.067413 247.671249 40.304504 
-403.266632 -247.410461 -394.790192 
-236.618576 648.774658 -770.319275 
84.911888 56.875961 -565.044128 
Iteration Step: 170
-417.940216 31.461546 1092.309204 
633.265015 -2096.413330 1389.032837 
506.194366 291.153564 1147.371582 
-250.164001 454.617126 361.837067 
194.659653 377.440308 -207.670670 
368.739532 191.784836 -279.457245 
-447.134918 263.040833 42.814678 
-428.226776 -262.708466 -419.230743 
-251.244019 688.893677 -817.963074 
90.184563 60.402126 -599.916931 
Iteration Step: 180
-442.288849 33.287380 1156.036011 
670.207153 -2218.691162 1470.064331 
535.742737 308.149414 1214.333740 
-264.758728 481.140839 382.945312 
197.156891 408.888275 -216.070541 
399.074158 193.551804 -299.441345 
-473.201721 278.410431 45.324959 
-453.186493 -278.005859 -443.671051 
-265.869293 729.012268 -865.606445 
95.457237 63.928749 -634.788940 
Iteration Step: 190
-466.637299 35.113323 1219.762817 
707.149292 -2340.968994 1551.095825 
565.290955 325.145020 1281.295410 
-279.353455 507.664124 404.052948 
199.654343 440.335236 -224.470795 
429.407410 195.319443 -319.425171 
-499.267853 293.780304 47.835335 
-478.145813 -293.302765 -468.111145 
-280.494324 769.130676 -913.249268 
100.729912 67.455780 -669.660034 
Iteration Step: 200
-490.985626 36.939350 1283.489624 
744.091431 -2463.246826 1632.127319 
594.838684 342.140564 1348.257080 
-293.948181 534.187012 425.160004 
202.151901 471.781403 -232.871338 
459.739594 197.087585 -339.408997 
-525.333435 309.150177 50.345791 
-503.104828 -308.599243 -492.551147 
-295.119263 809.248474 -960.891785 
106.002586 70.983162 -704.530457 
Iteration Step: 210
-515.333740 38.765461 1347.216431 
781.033569 -2585.524658 1713.158813 
624.386414 359.136108 1415.218750 
-308.542908 560.709656 446.266602 
204.649460 503.226868 -241.272125 
490.070801 198.856110 -359.392822 
-551.398499 324.520050 52.856323 
-528.063416 -323.895325 -516.990906 
-309.743958 849.366272 -1008.533997 
111.275261 74.510849 -739.400269 
Iteration Step: 220
-539.681885 40.591648 1410.942261 
817.975708 -2707.802490 1794.190308 
653.934143 376.131653 1482.180420 
-323.137634 587.231873 467.372742 
207.147018 534.671692 -249.673080 
520.401245 200.624954 -379.376648 
-577.463013 339.890167 55.366920 
-553.021912 -339.191010 -541.430603 
-324.368591 889.483459 -1056.175781 
116.547935 78.038818 -774.269531 
Iteration Step: 230
-564.030029 42.417904 1474.667847 
854.917847 -2830.080322 1875.221802 
683.481628 393.127197 1549.142090 
-337.732513 613.754028 488.478485 
209.644577 566.116089 -258.074188 
550.730957 202.394089 -399.360474 
-603.527161 355.260345 57.877583 
-577.980042 -354.486359 -565.870300 
-338.993103 929.600647 -1103.817383 
121.820610 81.567024 -809.138306 
Iteration Step: 240
-588.377930 44.244221 1538.393433 
891.859985 -2952.358154 1956.253296 
713.028748 410.122742 1616.103760 
-352.327545 640.275635 509.583832 
212.142136 597.560120 -266.475372 
581.059998 204.163437 -419.344299 
-629.591003 370.630524 60.388306 
-602.937927 -369.781403 -590.309875 
-353.617432 969.717529 -1151.458984 
127.093285 85.095451 -844.006531 
Iteration Step: 250
-612.725464 46.070599 1602.119019 
928.802124 -3074.635986 2037.284790 
742.575867 427.118286 1683.064209 
-366.922577 666.797241 530.688782 
214.639603 629.003601 -274.876770 
611.388489 205.932968 -439.328125 
-655.654297 386.000702 62.899078 
-627.895813 -385.076172 -614.748962 
-368.241760 1009.834106 -1199.100586 
132.365967 88.624069 -878.874390 
Iteration Step: 260
-637.072998 47.897026 1665.844604 
965.744263 -3196.913818 2118.315186 
772.122986 444.113831 1750.024658 
-381.517609 693.318542 551.793518 
217.137009 660.446899 -283.278259 
641.716431 207.702698 -459.311951 
-681.717468 401.370972 65.409897 
-652.853271 -400.370667 -639.188049 
-382.865997 1049.950317 -1246.740967 
137.638641 92.152870 -913.741943 
Iteration Step: 270
-661.420532 49.723503 1729.570190 
1002.686401 -3319.191650 2199.345459 
801.670105 461.109375 1816.985107 
-396.112640 719.839539 572.897827 
219.634369 691.889771 -291.679749 
672.043945 209.472565 -479.295776 
-707.780090 416.741455 67.920761 
-677.810547 -415.664917 -663.627136 
-397.490021 1090.066284 -1294.381348 
142.911316 95.681839 -948.608948 
Iteration Step: 280
-685.768066 51.550026 1793.295776 
1039.628540 -3441.469482 2280.375732 
831.217224 478.104919 1883.945557 
-410.707672 746.360535 594.001953 
222.131622 723.332520 -300.081238 
702.371094 211.242584 -499.279602 
-733.842712 432.111938 70.431671 
-702.767822 -430.958954 -688.066223 
-412.114044 1130.182251 -1342.021729 
148.183990 99.210945 -983.475891 
Iteration Step: 290
-710.115601 53.376591 1857.020386 
1076.570679 -3563.747314 2361.406006 
860.763916 495.100464 1950.906006 
-425.302704 772.881470 615.105774 
224.628860 754.774780 -308.483032 
732.697693 213.012726 -519.263672 
-759.904724 447.482422 72.942612 
-727.725098 -446.252838 -712.505310 
-426.738068 1170.298218 -1389.662109 
153.456665 102.740189 -1018.342224 
Iteration Step: 300
-734.463135 55.203194 1920.744751 
1113.512817 -3686.025146 2442.436279 
890.310425 512.096008 2017.866455 
-439.897736 799.401855 636.209290 
227.125961 786.217041 -316.884827 
763.024170 214.782959 -539.247803 
-785.966736 462.852905 75.453598 
-752.681824 -461.546417 -736.944397 
-441.362000 1210.414185 -1437.302490 
158.729340 106.269562 -1053.208008 
Iteration Step: 310
-758.810669 57.029835 1984.469116 
1150.454956 -3808.302979 2523.466553 
919.856934 529.091248 2084.826904 
-454.492767 825.922241 657.312805 
229.623062 817.658997 -325.286621 
793.350098 216.553284 -559.231934 
-812.028381 478.223389 77.964600 
-777.638489 -476.839905 -761.383484 
-455.985718 1250.530151 -1484.942871 
164.002014 109.799042 -1088.073730 
Iteration Step: 320
-783.158203 58.856510 2048.193604 
1187.397095 -3930.580811 2604.496826 
949.403442 546.086487 2151.787354 
-469.087799 852.442627 678.415833 
232.120041 849.100647 -333.688416 
823.675964 218.323746 -579.216064 
-838.089783 493.593964 80.475662 
-802.595154 -492.133179 -785.822144 
-470.609436 1290.646118 -1532.583252 
169.274689 113.328636 -1122.939453 
Iteration Step: 330
-807.505371 60.683216 2111.919189 
1224.339233 -4052.858643 2685.527100 
978.949951 563.081726 2218.747803 
-483.682831 878.963013 699.518738 
234.616989 880.542297 -342.090210 
854.001282 220.094238 -599.200195 
-864.151184 508.964752 82.986725 
-827.551819 -507.426331 -810.260620 
-485.233154 1330.762085 -1580.222656 
174.547363 116.858330 -1157.805176 
Iteration Step: 340
-831.852295 62.509960 2175.644531 
1261.281372 -4175.134766 2766.557373 
1008.496460 580.076965 2285.708252 
-498.277863 905.483032 720.621643 
237.113861 911.983826 -350.492004 
884.326599 221.864868 -619.184326 
-890.212219 524.335266 85.497841 
-852.508484 -522.719299 -834.699097 
-499.856873 1370.877563 -1627.861816 
179.820038 120.388107 -1192.670898 
Iteration Step: 350
-856.199219 64.336731 2239.367676 
1298.223511 -4297.410156 2847.587646 
1038.042725 597.072205 2352.668701 
-512.872864 932.002808 741.724182 
239.610657 943.424866 -358.893799 
914.651428 223.635498 -639.168457 
-916.273010 539.705750 88.008980 
-877.464600 -538.012268 -859.137573 
-514.480530 1410.992310 -1675.500977 
185.092712 123.917969 -1227.536011 
Iteration Step: 360
-880.546143 66.163513 2303.090820 
1335.165649 -4419.685547 2928.617920 
1067.588623 614.067444 2419.629150 
-527.467590 958.522583 762.826477 
242.107452 974.865906 -367.295654 
944.976135 225.406265 -659.152588 
-942.333801 555.076294 90.520119 
-902.420654 -553.305176 -883.576050 
-529.103943 1451.107056 -1723.140137 
190.365387 127.447914 -1262.400513 
Iteration Step: 370
-904.893066 67.990341 2366.813965 
1372.107788 -4541.960938 3009.648193 
1097.134521 631.062683 2486.589600 
-542.062317 985.042358 783.928772 
244.604111 1006.306946 -375.697754 
975.300781 227.177048 -679.136719 
-968.394531 570.447388 93.031296 
-927.376709 -568.597534 -908.014526 
-543.727356 1491.221802 -1770.779297 
195.638062 130.977905 -1297.265015 
Iteration Step: 380
-929.239990 69.817200 2430.537109 
1409.049927 -4664.236328 3090.678467 
1126.680420 648.057922 2553.550049 
-556.657043 1011.562134 805.031067 
247.100754 1037.747681 -384.099854 
1005.624878 228.947891 -699.120850 
-994.454712 585.818481 95.542511 
-952.332764 -583.889893 -932.453003 
-558.350769 1531.336548 -1818.418457 
200.910736 134.508026 -1332.129517 
Iteration Step: 390
-953.586914 71.644058 2494.260254 
1445.992065 -4786.511719 3171.708740 
1156.226318 665.053162 2620.510498 
-571.251770 1038.081909 826.132874 
249.597382 1069.188110 -392.501953 
1035.948730 230.718826 -719.104980 
-1020.514893 601.189575 98.053726 
-977.288818 -599.182251 -956.891479 
-572.974182 1571.451294 -1866.057617 
206.183411 138.038147 -1366.994019 
Iteration Step: 400
-977.933838 73.470940 2557.983398 
1482.934204 -4908.787109 3252.739014 
1185.772217 682.048401 2687.470947 
-585.846497 1064.601685 847.234558 
252.093872 1100.628540 -400.904053 
1066.272217 232.489761 -739.089111 
-1046.574585 616.560669 100.564941 
-1002.244873 -614.474609 -981.329956 
-587.597595 1611.566040 -1913.696777 
211.456085 141.568390 -1401.858521 
Iteration Step: 410
-1002.280762 75.297874 2621.706543 
1519.876343 -5031.062500 3333.769287 
1215.318115 699.043640 2754.431396 
-600.441223 1091.121460 868.336243 
254.590363 1132.068970 -409.306152 
1096.595703 234.260773 -759.073242 
-1072.634155 631.931763 103.076210 
-1027.200928 -629.766968 -1005.768433 
-602.221008 1651.680786 -1961.335938 
216.728760 145.098663 -1436.723022 
Iteration Step: 420
-1026.627686 77.124809 2685.429688 
1556.818481 -5153.337891 3414.799561 
1244.864014 716.038879 2821.391846 
-615.035950 1117.641235 889.437927 
257.086792 1163.509399 -417.708252 
1126.919189 236.031860 -779.057373 
-1098.693726 647.302856 105.587502 
-1052.156982 -645.059021 -1030.206909 
-616.844421 1691.795532 -2008.975098 
222.001434 148.628952 -1471.587524 
Iteration Step: 430
-1050.974609 78.951744 2749.152832 
1593.760620 -5275.613281 3495.829834 
1274.409912 733.034119 2888.352295 
-629.630676 1144.161011 910.539612 
259.583130 1194.949829 -426.110352 
1157.242676 237.802948 -799.041504 
-1124.753296 662.673950 108.098793 
-1077.113037 -660.350769 -1054.645386 
-631.467834 1731.910278 -2056.614258 
227.274109 152.159378 -1506.451172 
Iteration Step: 440
-1075.321533 80.778702 2812.875977 
1630.702759 -5397.888672 3576.860107 
1303.955811 750.029358 2955.312744 
-644.225403 1170.680420 931.640686 
262.079468 1226.390259 -434.512451 
1187.566162 239.574036 -819.025635 
-1150.812866 678.045044 110.610085 
-1102.069092 -675.642517 -1079.083862 
-646.091248 1772.025024 -2104.253418 
232.546783 155.689804 -1541.314453 
Iteration Step: 450
-1099.668457 82.605713 2876.599121 
1667.644897 -5520.164062 3657.890381 
1333.501709 767.024597 3022.273193 
-658.820129 1197.198975 952.741760 
264.575806 1257.830688 -442.914551 
1217.889648 241.345261 -839.009766 
-1176.872437 693.416138 113.121414 
-1127.025146 -690.934265 -1103.522339 
-660.714661 1812.139771 -2151.892578 
237.819458 159.220230 -1576.177734 
Iteration Step: 460
-1124.015381 84.432724 2940.322266 
1704.587036 -5642.439453 3738.920654 
1363.047607 784.019836 3089.233643 
-673.414856 1223.717529 973.842834 
267.072144 1289.271118 -451.316650 
1248.213135 243.116501 -858.993896 
-1202.932007 708.787231 115.632782 
-1151.981201 -706.226013 -1127.960815 
-675.338074 1852.254517 -2199.531738 
243.092133 162.750793 -1611.041016 
Iteration Step: 470
-1148.362305 86.259735 3004.045410 
1741.529175 -5764.714844 3819.950928 
1392.593506 801.015076 3156.194092 
-688.009583 1250.236084 994.943909 
269.568481 1320.711548 -459.718750 
1278.536133 244.887741 -878.978027 
-1228.991577 724.158325 118.144150 
-1176.936279 -721.517761 -1152.399292 
-689.961487 1892.369263 -2247.170898 
248.364716 166.281372 -1645.904297 
Iteration Step: 480
-1172.709229 88.086746 3067.768555 
1778.471313 -5886.990234 3900.981201 
1422.139404 818.010315 3223.154541 
-702.604309 1276.754639 1016.044983 
272.064636 1352.151611 -468.120850 
1308.858398 246.658981 -898.962158 
-1255.051147 739.529419 120.655518 
-1201.891113 -736.809509 -1176.837769 
-704.584900 1932.484009 -2294.810059 
253.637238 169.811951 -1680.767578 
Iteration Step: 490
-1197.056152 89.913795 3131.491699 
1815.413452 -6009.265625 3982.011475 
1451.685303 835.005554 3290.114990 
-717.199036 1303.273193 1037.145996 
274.560669 1383.590820 -476.522949 
1339.180664 248.430298 -918.946289 
-1281.110718 754.900513 123.166885 
-1226.845947 -752.101257 -1201.276245 
-719.208313 1972.598755 -2342.449219 
258.909760 173.342545 -1715.630859 
Iteration Step: 500
-1221.403076 91.740883 3195.214844 
1852.355591 -6131.541016 4063.041748 
1481.231201 852.000793 3357.075439 
-731.793762 1329.791748 1058.247070 
277.056702 1415.030029 -484.925049 
1369.502930 250.201691 -938.930420 
-1307.170288 770.271606 125.678253 
-1251.800781 -767.392517 -1225.714722 
-733.831726 2012.713501 -2390.088379 
264.182281 176.873276 -1750.494141 
Iteration Step: 510
-1245.750000 93.567970 3258.937988 
1889.297729 -6253.816406 4144.072266 
1510.777100 868.996033 3424.035889 
-746.388489 1356.310303 1079.348145 
279.552734 1446.469238 -493.327148 
1399.825195 251.973083 -958.914551 
-1333.228882 785.642700 128.189636 
-1276.755615 -782.683655 -1250.153198 
-748.454529 2052.828125 -2437.727539 
269.454803 180.404007 -1785.357422 
Iteration Step: 520
-1270.096924 95.395058 3322.661133 
1926.239868 -6376.091797 4225.102539 
1540.322998 885.991272 3490.996094 
-760.983215 1382.828857 1100.449219 
282.048767 1477.908447 -501.729248 
1430.147461 253.744476 -978.898682 
-1359.287231 801.013794 130.701080 
-1301.710449 -797.974792 -1274.591675 
-763.077332 2092.942871 -2485.366699 
274.727325 183.934738 -1820.220703 
Iteration Step: 530
-1294.443848 97.222145 3386.384277 
1963.182007 -6498.367188 4306.132812 
1569.868896 902.986511 3557.954102 
-775.577942 1409.347412 1121.550293 
284.544800 1509.347656 -510.131348 
1460.469727 255.515869 -998.882812 
-1385.345581 816.384888 133.212524 
-1326.665283 -813.265930 -1299.030151 
-777.700134 2133.057617 -2533.005859 
279.999847 187.465469 -1855.083984 
Iteration Step: 540
-1318.790771 99.049232 3450.107422 
2000.124146 -6620.642578 4387.163086 
1599.414795 919.981750 3624.912109 
-790.172668 1435.865967 1142.650146 
287.040833 1540.786865 -518.533447 
1490.791992 257.287384 -1018.866943 
-1411.403931 831.755981 135.723969 
-1351.620117 -828.557068 -1323.468628 
-792.322937 2173.172363 -2580.645020 
285.272369 190.996262 -1889.947266 
Iteration Step: 550
-1343.137695 100.876366 3513.830566 
2037.066284 -6742.917969 4468.193359 
1628.960693 936.976990 3691.870117 
-804.767395 1462.384521 1163.750000 
289.536865 1572.226074 -526.935547 
1521.114258 259.058929 -1038.851074 
-1437.462280 847.127075 138.235413 
-1376.574951 -843.848206 -1347.907104 
-806.945740 2213.287109 -2628.284180 
290.544891 194.527145 -1924.810547 
Iteration Step: 560
-1367.484619 102.703529 3577.553711 
2074.009277 -6865.193359 4549.223633 
1658.506592 953.972229 3758.828125 
-819.362122 1488.903076 1184.849854 
292.032898 1603.665283 -535.337646 
1551.436523 260.830475 -1058.835205 
-1463.520630 862.498169 140.746857 
-1401.529785 -859.139343 -1372.345581 
-821.568542 2253.401855 -2675.923340 
295.817413 198.058029 -1959.673828 
Iteration Step: 570
-1391.831543 104.530693 3641.276855 
2110.952637 -6987.468750 4630.253906 
1688.052490 970.967468 3825.786133 
-833.956848 1515.421631 1205.949707 
294.528839 1635.104492 -543.739746 
1581.758789 262.602020 -1078.819336 
-1489.578979 877.869263 143.258301 
-1426.484619 -874.430481 -1396.784058 
-836.191345 2293.516602 -2723.561523 
301.089935 201.588913 -1994.536011 
Iteration Step: 580
-1416.178467 106.357857 3705.000000 
2147.895996 -7109.744141 4711.284180 
1717.598389 987.962708 3892.744141 
-848.551575 1541.940186 1227.049561 
297.024567 1666.543701 -552.141846 
1612.081055 264.373566 -1098.803467 
-1515.637329 893.240356 145.769745 
-1451.439453 -889.721619 -1421.222534 
-850.814148 2333.631348 -2771.198242 
306.362457 205.119797 -2029.398071 
Iteration Step: 590
-1440.525391 108.185020 3768.723145 
2184.839355 -7232.019531 4792.314453 
1747.144287 1004.957947 3959.702148 
-863.146301 1568.458740 1248.149414 
299.520294 1697.982910 -560.543945 
1642.403320 266.145111 -1118.787598 
-1541.695679 908.611450 148.281189 
-1476.394287 -905.012756 -1445.661011 
-865.436951 2373.746094 -2818.834961 
311.634979 208.650681 -2064.260742 
Iteration Step: 600
-1464.872314 110.012184 3832.446289 
2221.782715 -7354.294922 4873.344727 
1776.690186 1021.953186 4026.660156 
-877.741028 1594.977295 1269.249268 
302.016022 1729.422119 -568.946045 
1672.725342 267.916656 -1138.771729 
-1567.754028 923.982544 150.792633 
-1501.349121 -920.303894 -1470.098755 
-880.059753 2413.860840 -2866.471680 
316.907501 212.181671 -2099.124023 
Iteration Step: 610
-1489.219238 111.839348 3896.169434 
2258.726074 -7476.570312 4954.375000 
1806.236084 1038.948975 4093.618164 
-892.335754 1621.495850 1290.349121 
304.511749 1760.861328 -577.348145 
1703.046387 269.688202 -1158.755859 
-1593.812378 939.353638 153.304077 
-1526.303955 -935.594727 -1494.536011 
-894.682556 2453.975586 -2914.108398 
322.180023 215.712708 -2133.987305 
Iteration Step: 620
-1513.566162 113.666512 3959.892578 
2295.669434 -7598.845703 5035.405273 
1835.781982 1055.944824 4160.576172 
-906.930481 1648.014404 1311.448975 
307.007477 1792.300537 -585.750244 
1733.367432 271.459747 -1178.739990 
-1619.870728 954.724731 155.815521 
-1551.258789 -950.885254 -1518.973267 
-909.305359 2494.090332 -2961.745117 
327.452545 219.243744 -2168.850586 
Iteration Step: 630
-1537.913086 115.493744 4023.615723 
2332.612793 -7721.121094 5116.435547 
1865.327881 1072.940674 4227.534180 
-921.525208 1674.532959 1332.548828 
309.503204 1823.739746 -594.152344 
1763.688477 273.231293 -1198.724121 
-1645.929077 970.095825 158.327042 
-1576.213623 -966.175781 -1543.410522 
-923.928162 2534.205078 -3009.381836 
332.725067 222.774780 -2203.713867 
Iteration Step: 640
-1562.260010 117.320984 4087.338867 
2369.556152 -7843.396484 5197.465820 
1894.873779 1089.936523 4294.492188 
-936.119934 1701.051514 1353.648682 
311.998932 1855.178955 -602.554443 
1794.009521 275.002838 -1218.708252 
-1671.987427 985.466919 160.838638 
-1601.168457 -981.466309 -1567.847778 
-938.550964 2574.319824 -3057.018555 
337.997589 226.305817 -2238.577148 
Iteration Step: 650
-1586.606567 119.148224 4151.060059 
2406.499512 -7965.671875 5278.496094 
1924.419678 1106.932373 4361.450195 
-950.714661 1727.570068 1374.748535 
314.494659 1886.618164 -610.956543 
1824.330566 276.774384 -1238.692383 
-1698.045776 1000.838013 163.350235 
-1626.123291 -996.756836 -1592.285034 
-953.173767 2614.434082 -3104.655273 
343.270111 229.836853 -2273.440430 
Iteration Step: 660
-1610.952271 120.975464 4214.780762 
2443.442871 -8087.947266 5359.526367 
1953.965576 1123.928223 4428.408203 
-965.309387 1754.088623 1395.848389 
316.990387 1918.057373 -619.358643 
1854.651611 278.546051 -1258.676514 
-1724.104126 1016.209106 165.861832 
-1651.078125 -1012.047363 -1616.722290 
-967.796570 2654.546387 -3152.291992 
348.542633 233.367889 -2308.303711 
Iteration Step: 670
-1635.297974 122.802704 4278.501465 
2480.386230 -8210.222656 5440.556641 
1983.511475 1140.924072 4495.366211 
-979.904114 1780.607178 1416.948242 
319.486115 1949.496582 -627.760742 
1884.972656 280.317902 -1278.660645 
-1750.162476 1031.580200 168.373428 
-1676.032959 -1027.337891 -1641.159546 
-982.419373 2694.658691 -3199.928711 
353.815155 236.898972 -2343.166992 
Iteration Step: 680
-1659.643677 124.629944 4342.222168 
2517.329590 -8332.498047 5521.586914 
2013.057373 1157.919922 4562.324219 
-994.498840 1807.125732 1438.048096 
321.981842 1980.935791 -636.162842 
1915.293701 282.089752 -1298.644775 
-1776.220825 1046.951294 170.885025 
-1700.987793 -1042.628418 -1665.596802 
-997.042175 2734.770996 -3247.565430 
359.087677 240.430161 -2378.030273 
Iteration Step: 690
-1683.989380 126.457184 4405.942871 
2554.272949 -8454.773438 5602.617188 
2042.603271 1174.915771 4629.282227 
-1009.093567 1833.644287 1459.147949 
324.477570 2012.375000 -644.564941 
1945.614746 283.861603 -1318.628906 
-1802.279175 1062.322388 173.396622 
-1725.942627 -1057.918945 -1690.034058 
-1011.664978 2774.883301 -3295.202148 
364.360199 243.961349 -2412.893311 
Iteration Step: 700
-1708.335083 128.284424 4469.663574 
2591.216309 -8577.048828 5683.647461 
2072.149170 1191.911621 4696.240234 
-1023.688293 1860.162842 1480.247803 
326.973206 2043.814209 -652.967041 
1975.935791 285.633453 -1338.613037 
-1828.337524 1077.693481 175.908218 
-1750.897461 -1073.209473 -1714.471313 
-1026.287842 2814.995605 -3342.838867 
369.632721 247.492538 -2447.754150 
Iteration Step: 710
-1732.680786 130.111664 4533.384277 
2628.159668 -8699.324219 5764.677734 
2101.695068 1208.907471 4763.198242 
-1038.283081 1886.681396 1501.347656 
329.468628 2075.252441 -661.369141 
2006.256836 287.405304 -1358.597168 
